,movie_title,genres,language,title_year,duration,imdb_score,Action,Adventure,Animation,Biography,Comedy,Crime,Drama,Family,Fantasy,History,Horror,Music,Musical,Mystery,Romance,Sci-Fi,Sport,Thriller,War,Western,is_english
3616,The Guard ,Comedy|Crime|Thriller,English,2011.0,96.0,7.3,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
3617,College ,Comedy,English,2008.0,94.0,4.6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3618,The Virgin Suicides ,Drama|Romance,English,1999.0,90.0,7.2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
3619,Little Voice ,Comedy|Drama|Music|Romance,English,1998.0,97.0,7.0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1
3620,Miss March ,Comedy|Romance,English,2009.0,90.0,5.1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
3621,Wish I Was Here ,Comedy|Drama,English,2014.0,106.0,6.7,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3622,Simply Irresistible ,Comedy|Drama|Fantasy|Romance,English,1999.0,96.0,5.3,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1
3624,Hedwig and the Angry Inch ,Comedy|Drama|Music|Musical,English,2001.0,95.0,7.8,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1
3627,Shattered Glass ,Drama|History,English,2003.0,99.0,7.2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
3628,Novocaine ,Comedy|Crime|Drama|Thriller,English,2001.0,95.0,5.8,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
3630,The Wild Bunch ,Action|Adventure|Western,English,1969.0,144.0,8.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
3631,The Wackness ,Comedy|Drama|Romance,English,2008.0,99.0,7.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
3632,The Great Train Robbery ,Adventure|Crime|Drama|Thriller,English,1979.0,110.0,7.0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
3644,11:14 ,Comedy|Crime|Drama,English,2003.0,85.0,7.2,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3647,Deadfall ,Crime|Drama|Thriller,English,2012.0,95.0,6.3,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
3649,The Hit List ,Action|Thriller,English,2011.0,90.0,5.4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
3651,Videodrome ,Horror|Mystery|Sci-Fi|Thriller,English,1983.0,89.0,7.3,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1
3652,L'auberge espagnole ,Comedy|Drama,French,2002.0,111.0,7.3,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3654,Murder by Numbers ,Crime|Mystery|Thriller,English,2002.0,115.0,6.1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
3655,Winter in Wartime ,Drama|History|War,Dutch,2008.0,103.0,7.1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
3657,The Train ,Thriller|War,English,1964.0,133.0,7.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
3659,The Protector ,Action|Crime|Drama|Thriller,Thai,2005.0,111.0,7.1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3662,Bend It Like Beckham ,Comedy|Drama|Romance|Sport,English,2002.0,112.0,6.7,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1
3664,Crossover ,Action|Sport,English,2006.0,95.0,2.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
3666,[Rec] 2 ,Horror,Spanish,2009.0,85.0,6.6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3668,The Sting ,Comedy|Crime|Drama,English,1973.0,129.0,8.3,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3669,Chariots of Fire ,Biography|Drama|Sport,English,1981.0,125.0,7.2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
3670,Diary of a Mad Black Woman ,Comedy|Drama|Romance,English,2005.0,116.0,5.6,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
3671,Shine ,Biography|Drama|Music|Romance,English,1996.0,105.0,7.7,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1
3672,Don Jon ,Comedy|Drama|Romance,English,2013.0,90.0,6.6,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
3673,High Plains Drifter ,Mystery|Western,English,1973.0,105.0,7.6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
3674,Ghost World ,Comedy|Drama,English,2001.0,111.0,7.4,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3675,Iris ,Biography|Drama|Romance,English,2001.0,91.0,7.1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
3677,The Chorus ,Drama|Music,French,2004.0,97.0,7.9,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3679,Wonderland ,Crime|Drama|Mystery|Thriller,English,2003.0,104.0,6.6,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1
3680,Do the Right Thing ,Drama,English,1989.0,120.0,7.9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3682,Le Havre ,Comedy|Drama,French,2011.0,93.0,7.2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3683,Irreversible ,Crime|Drama|Mystery|Thriller,French,2002.0,99.0,7.4,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
3685,Rang De Basanti ,Comedy|Drama|History|Romance,Hindi,2006.0,157.0,8.4,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
3688,The Ten ,Comedy|Romance,English,2007.0,96.0,5.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
3690,Headhunters ,Crime|Drama|Thriller,Norwegian,2011.0,100.0,7.6,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3691,Grabbers ,Comedy|Horror|Sci-Fi|Thriller,English,2012.0,94.0,6.3,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1
3694,Somewhere in Time ,Drama|Fantasy|Romance,English,1980.0,103.0,7.3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1
3696,Insidious: Chapter 2 ,Fantasy|Horror|Thriller,English,2013.0,106.0,6.6,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1
3697,Saw II ,Horror|Mystery,English,2005.0,95.0,6.6,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
3698,10 Cloverfield Lane ,Drama|Horror|Mystery|Sci-Fi|Thriller,English,2016.0,104.0,7.3,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,1
3699,Jackass: The Movie ,Comedy|Documentary,English,2002.0,87.0,6.6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3700,Lights Out ,Horror,English,2016.0,81.0,6.9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
3701,Paranormal Activity 3 ,Horror,English,2011.0,94.0,5.8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
3702,Ouija ,Fantasy|Horror,English,2014.0,89.0,4.4,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
3703,A Nightmare on Elm Street 3: Dream Warriors ,Action|Fantasy|Horror|Thriller,English,1987.0,88.0,6.6,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1
3704,The Gift ,Mystery|Thriller,English,2015.0,108.0,7.1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
3705,Instructions Not Included ,Comedy|Drama,Spanish,2013.0,115.0,7.6,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3706,Paranormal Activity 4 ,Horror,English,2012.0,96.0,4.6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
3708,The Return of the Pink Panther ,Comedy|Crime|Mystery,English,1975.0,113.0,7.1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
3709,Freddy's Dead: The Final Nightmare ,Comedy|Fantasy|Horror|Thriller,English,1991.0,93.0,4.9,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1
3710,Monster ,Biography|Crime|Drama|Thriller,English,2003.0,109.0,7.3,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
3711,"20,000 Leagues Under the Sea ",Adventure|Drama|Family|Fantasy|Sci-Fi,English,1954.0,127.0,7.2,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1
3712,Paranormal Activity: The Marked Ones ,Fantasy|Horror|Thriller,English,2014.0,101.0,5.0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1
3713,The Elephant Man ,Biography|Drama,English,1980.0,124.0,8.2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3714,Dallas Buyers Club ,Biography|Drama,English,2013.0,117.0,8.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3715,The Lazarus Effect ,Horror|Sci-Fi|Thriller,English,2015.0,83.0,5.2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1
3716,Memento ,Mystery|Thriller,English,2000.0,113.0,8.5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
3717,Oculus ,Horror|Mystery,English,2013.0,104.0,6.5,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
3718,Clerks II ,Comedy,English,2006.0,97.0,7.4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3719,Billy Elliot ,Drama|Music,English,2000.0,110.0,7.7,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
3720,The Way Way Back ,Comedy|Drama,English,2013.0,103.0,7.4,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3724,The Apostle ,Drama,English,1997.0,134.0,7.2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3725,Mommie Dearest ,Biography|Drama,English,1981.0,129.0,6.7,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3726,Our Idiot Brother ,Comedy|Drama,English,2011.0,90.0,6.4,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3727,Race ,Biography|Drama|Sport,English,2016.0,134.0,7.1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
3729,O ,Drama|Romance|Thriller,English,2001.0,95.0,6.2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1
3730,"As Above, So Below ",Horror|Mystery|Thriller,English,2014.0,93.0,6.1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1
3733,Still Alice ,Drama,English,2014.0,101.0,7.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3735,Nighthawks ,Action|Crime|Thriller,English,1981.0,99.0,6.4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
3736,Friday the 13th Part VIII: Jason Takes Manhattan ,Adventure|Horror,English,1989.0,100.0,4.5,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
3737,My Big Fat Greek Wedding ,Comedy|Family|Romance,English,2002.0,95.0,6.6,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
3738,Spring Breakers ,Crime|Drama,English,2012.0,94.0,5.3,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3739,Halloween: The Curse of Michael Myers ,Horror|Thriller,English,1995.0,93.0,4.9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
3740,Y Tu Mamá También ,Adventure|Comedy|Drama|Romance,Spanish,2001.0,106.0,7.7,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3741,Shaun of the Dead ,Comedy|Horror,English,2004.0,99.0,8.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
3743,Lone Star ,Drama|Mystery,English,1996.0,135.0,7.6,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
3744,Halloween 4: The Return of Michael Myers ,Horror|Thriller,English,1988.0,88.0,5.9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
3745,April Fool's Day ,Horror|Mystery,English,1986.0,89.0,6.2,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
3746,Diner ,Comedy|Drama,English,1982.0,110.0,7.2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3748,Apollo 18 ,Horror|Mystery|Sci-Fi|Thriller,English,2011.0,86.0,5.2,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1
3749,Sunshine Cleaning ,Comedy|Drama,English,2008.0,91.0,6.9,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3750,No Escape ,Action|Thriller,English,2015.0,103.0,6.8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
3751,The Beastmaster ,Action|Adventure|Fantasy,English,1982.0,90.0,6.2,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
3753,Fifty Shades of Black ,Comedy,English,2016.0,92.0,3.5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3758,Saved! ,Comedy|Drama,English,2004.0,92.0,6.9,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3759,The Barbarian Invasions ,Comedy|Crime|Drama|Mystery|Romance,French,2003.0,112.0,7.7,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0
3760,Robin and Marian ,Adventure|Drama|Romance,English,1976.0,106.0,6.6,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
3762,Force 10 from Navarone ,Action|Drama|War,English,1978.0,126.0,6.3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
3763,UHF ,Comedy|Drama,English,1989.0,150.0,7.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3764,Grandma's Boy ,Comedy,English,2006.0,90.0,7.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3765,Slums of Beverly Hills ,Comedy|Drama,English,1998.0,91.0,6.6,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3766,Once Upon a Time in the West ,Western,English,1968.0,145.0,8.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
3767,Made ,Comedy|Crime|Drama|Thriller,English,2001.0,95.0,6.4,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
3768,Moon ,Drama|Mystery|Sci-Fi,English,2009.0,97.0,7.9,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1
3771,The Sweet Hereafter ,Drama,English,1997.0,112.0,7.7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3772,Of Gods and Men ,Drama,French,2010.0,122.0,7.2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3773,Bottle Shock ,Comedy|Drama,English,2008.0,110.0,6.8,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3775,Heavenly Creatures ,Biography|Crime|Drama|Romance|Thriller,English,1994.0,108.0,7.4,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1
3777,Everything Must Go ,Comedy|Drama,English,2010.0,97.0,6.4,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3778,Zero Effect ,Comedy|Crime|Drama|Mystery|Thriller,English,1998.0,116.0,7.0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1
3779,The Machinist ,Drama|Thriller,English,2004.0,94.0,7.7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
3781,Kill the Messenger ,Biography|Crime|Drama|Mystery|Thriller,English,2014.0,112.0,7.0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1
3782,Rabbit Hole ,Drama,English,2010.0,91.0,7.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3783,Party Monster ,Biography|Crime|Drama|Thriller,English,2003.0,98.0,6.3,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
3784,Green Room ,Crime|Horror|Music|Thriller,English,2015.0,95.0,7.1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1
3787,Bottle Rocket ,Comedy|Crime|Drama,English,1996.0,91.0,7.1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3792,Tucker and Dale vs Evil ,Comedy|Horror,English,2010.0,89.0,7.6,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
3797,The Visit ,Horror|Thriller,English,2015.0,94.0,6.2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
3798,Redacted ,Crime|Thriller|War,English,2007.0,90.0,6.2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
3802,Sleep Tight ,Drama|Horror|Thriller,Spanish,2011.0,102.0,7.2,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
3803,The Cottage ,Comedy|Crime|Horror|Thriller,English,2008.0,92.0,6.2,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
3804,Dead Like Me: Life After Death ,Comedy|Drama|Fantasy,English,2009.0,87.0,6.1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
3808,Rudderless ,Comedy|Drama|Music,English,2014.0,105.0,7.5,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
3814,Capricorn One ,Action|Sci-Fi|Thriller,English,1977.0,130.0,6.8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
3820,Soul Kitchen ,Comedy|Drama,German,2009.0,99.0,7.3,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3821,Sling Blade ,Drama,English,1996.0,148.0,8.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3822,The Awakening ,Horror|Thriller,English,2011.0,107.0,6.5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
3823,Hostel ,Horror,English,2005.0,93.0,5.9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
3824,Tristram Shandy: A Cock and Bull Story ,Comedy|Drama,English,2005.0,94.0,6.8,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3825,Take Shelter ,Drama|Thriller,English,2011.0,121.0,7.4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
3827,Driving Lessons ,Comedy|Drama,English,2006.0,98.0,6.8,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3829,The Texas Chainsaw Massacre 2 ,Comedy|Horror,English,1986.0,101.0,5.5,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
3830,Pat Garrett & Billy the Kid ,Biography|Drama|Romance|Western,English,1973.0,106.0,7.4,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1
3831,Only God Forgives ,Crime|Drama,English,2013.0,90.0,5.7,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3835,Dear Frankie ,Drama|Romance,English,2004.0,105.0,7.8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
3839,Savage Grace ,Drama,English,2007.0,97.0,5.9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3841,Police Academy ,Comedy,English,1984.0,96.0,6.7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3842,The Blue Lagoon ,Adventure|Drama|Romance,English,1980.0,104.0,5.7,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
3843,Four Weddings and a Funeral ,Comedy|Drama|Romance,English,1994.0,117.0,7.1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
3844,Fast Times at Ridgemont High ,Comedy|Drama,English,1982.0,90.0,7.2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3845,Moby Dick ,Adventure|Drama,English,1956.0,115.0,7.4,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3846,25th Hour ,Drama,English,2002.0,108.0,7.7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3848,Bound ,Crime|Drama|Romance|Thriller,English,1996.0,109.0,7.4,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1
3849,Requiem for a Dream ,Drama,English,2000.0,102.0,8.4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3852,Salvador ,Drama|History|Thriller|War,English,1986.0,122.0,7.5,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,1
3853,Moms' Night Out ,Comedy,English,2014.0,98.0,5.4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3854,Donnie Darko ,Drama|Sci-Fi|Thriller,English,2001.0,133.0,8.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1
3856,Character ,Crime|Drama|Mystery,Dutch,1997.0,122.0,7.8,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3857,Spun ,Comedy|Crime|Drama,English,2002.0,106.0,6.8,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3859,Lady Vengeance ,Crime|Drama,Korean,2005.0,112.0,7.7,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3861,Mean Machine ,Comedy|Drama|Sport,English,2001.0,99.0,6.5,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
3864,Lilya 4-Ever ,Crime|Drama,Russian,2002.0,109.0,7.9,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3865,After.Life ,Drama|Horror|Mystery|Thriller,English,2009.0,104.0,5.9,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1
3867,One Flew Over the Cuckoo's Nest ,Drama,English,1975.0,133.0,8.7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3870,Airlift ,Action|Drama|History|Thriller|War,Hindi,2016.0,130.0,8.5,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0
3873,The Sweeney ,Action|Crime|Drama,English,2012.0,112.0,6.1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3874,Sexy Beast ,Crime|Thriller,English,2000.0,89.0,7.3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
3875,Easy Money ,Action|Crime|Drama|Thriller,Swedish,2010.0,124.0,6.7,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3876,Whale Rider ,Drama|Family,English,2002.0,101.0,7.6,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
3878,Cargo ,Mystery|Sci-Fi|Thriller,German,2009.0,112.0,6.2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0
3879,Pan ,Adventure|Family|Fantasy,English,2015.0,111.0,5.8,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
3880,High School Musical ,Comedy|Drama|Family|Music|Musical|Romance,English,2006.0,98.0,5.2,0,0,0,0,1,0,1,1,0,0,0,1,1,0,1,0,0,0,0,0,1
3883,Night Watch ,Fantasy|Thriller,Russian,2004.0,104.0,6.5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
3884,The Crying Game ,Crime|Drama|Romance|Thriller,English,1992.0,112.0,7.3,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1
3885,Porky's ,Comedy,English,1981.0,94.0,6.2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3886,Survival of the Dead ,Horror,English,2009.0,90.0,5.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
3887,Night of the Living Dead ,Drama|Horror|Mystery,English,1968.0,96.0,8.0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1
3888,Lost in Translation ,Drama,English,2003.0,101.0,7.8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3889,Annie Hall ,Comedy|Romance,English,1977.0,93.0,8.1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
3890,The Greatest Show on Earth ,Drama|Family|Romance,English,1952.0,152.0,6.7,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1
3891,Exodus: Gods and Kings ,Action|Adventure|Drama,English,2014.0,150.0,6.1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3892,Monster's Ball ,Drama|Romance,English,2001.0,112.0,7.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
3893,Maggie ,Drama|Horror,English,2015.0,95.0,5.6,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
3894,Leaving Las Vegas ,Drama|Romance,English,1995.0,111.0,7.6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
3896,The Return of the Living Dead ,Comedy|Horror|Sci-Fi,English,1985.0,108.0,7.3,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
